,date,count
101,1998-06-01 22:01:42,61
102,1998-06-01 22:01:43,52
103,1998-06-01 22:01:44,47
104,1998-06-01 22:01:45,74
105,1998-06-01 22:01:46,62
106,1998-06-01 22:01:47,68
107,1998-06-01 22:01:48,59
108,1998-06-01 22:01:49,74
109,1998-06-01 22:01:50,65
110,1998-06-01 22:01:51,71
111,1998-06-01 22:01:52,70
112,1998-06-01 22:01:53,70
113,1998-06-01 22:01:54,63
114,1998-06-01 22:01:55,63
115,1998-06-01 22:01:56,56
116,1998-06-01 22:01:57,76
117,1998-06-01 22:01:58,59
118,1998-06-01 22:01:59,60
119,1998-06-01 22:02:00,60
120,1998-06-01 22:02:01,80
121,1998-06-01 22:02:02,62
122,1998-06-01 22:02:03,56
123,1998-06-01 22:02:04,73
124,1998-06-01 22:02:05,55
125,1998-06-01 22:02:06,57
126,1998-06-01 22:02:07,54
127,1998-06-01 22:02:08,71
128,1998-06-01 22:02:09,62
129,1998-06-01 22:02:10,74
130,1998-06-01 22:02:11,81
131,1998-06-01 22:02:12,68
132,1998-06-01 22:02:13,65
133,1998-06-01 22:02:14,68
134,1998-06-01 22:02:15,70
135,1998-06-01 22:02:16,81
136,1998-06-01 22:02:17,71
137,1998-06-01 22:02:18,65
138,1998-06-01 22:02:19,76
139,1998-06-01 22:02:20,66
140,1998-06-01 22:02:21,66
141,1998-06-01 22:02:22,100
142,1998-06-01 22:02:23,60
143,1998-06-01 22:02:24,82
144,1998-06-01 22:02:25,69
145,1998-06-01 22:02:26,84
146,1998-06-01 22:02:27,55
147,1998-06-01 22:02:28,60
148,1998-06-01 22:02:29,57
149,1998-06-01 22:02:30,73
150,1998-06-01 22:02:31,54
151,1998-06-01 22:02:32,54
152,1998-06-01 22:02:33,74
153,1998-06-01 22:02:34,60
154,1998-06-01 22:02:35,61
155,1998-06-01 22:02:36,57
156,1998-06-01 22:02:37,80
157,1998-06-01 22:02:38,68
158,1998-06-01 22:02:39,67
159,1998-06-01 22:02:40,58
160,1998-06-01 22:02:41,62
161,1998-06-01 22:02:42,42
162,1998-06-01 22:02:43,47
163,1998-06-01 22:02:44,56
164,1998-06-01 22:02:45,45
165,1998-06-01 22:02:46,62
166,1998-06-01 22:02:47,38
167,1998-06-01 22:02:48,50
168,1998-06-01 22:02:49,59
169,1998-06-01 22:02:50,77
170,1998-06-01 22:02:51,62
171,1998-06-01 22:02:52,64
172,1998-06-01 22:02:53,57
173,1998-06-01 22:02:54,48
174,1998-06-01 22:02:55,64
175,1998-06-01 22:02:56,71
176,1998-06-01 22:02:57,46
177,1998-06-01 22:02:58,56
178,1998-06-01 22:02:59,53
179,1998-06-01 22:03:00,49
180,1998-06-01 22:03:01,49
181,1998-06-01 22:03:02,40
182,1998-06-01 22:03:03,58
183,1998-06-01 22:03:04,49
184,1998-06-01 22:03:05,63
185,1998-06-01 22:03:06,65
186,1998-06-01 22:03:07,58
187,1998-06-01 22:03:08,57
188,1998-06-01 22:03:09,51
189,1998-06-01 22:03:10,46
190,1998-06-01 22:03:11,42
191,1998-06-01 22:03:12,39
192,1998-06-01 22:03:13,44
193,1998-06-01 22:03:14,52
194,1998-06-01 22:03:15,51
195,1998-06-01 22:03:16,50
196,1998-06-01 22:03:17,48
197,1998-06-01 22:03:18,50
198,1998-06-01 22:03:19,49
199,1998-06-01 22:03:20,67
200,1998-06-01 22:03:21,55
201,1998-06-01 22:03:22,49
202,1998-06-01 22:03:23,41
203,1998-06-01 22:03:24,49
204,1998-06-01 22:03:25,39
205,1998-06-01 22:03:26,60
206,1998-06-01 22:03:27,71
207,1998-06-01 22:03:28,56
208,1998-06-01 22:03:29,60
209,1998-06-01 22:03:30,50
210,1998-06-01 22:03:31,52
211,1998-06-01 22:03:32,54
212,1998-06-01 22:03:33,49
213,1998-06-01 22:03:34,60
214,1998-06-01 22:03:35,49
215,1998-06-01 22:03:36,62
216,1998-06-01 22:03:37,56
217,1998-06-01 22:03:38,67
218,1998-06-01 22:03:39,75
219,1998-06-01 22:03:40,73
220,1998-06-01 22:03:41,74
221,1998-06-01 22:03:42,62
222,1998-06-01 22:03:43,52
223,1998-06-01 22:03:44,61
224,1998-06-01 22:03:45,53
225,1998-06-01 22:03:46,73
226,1998-06-01 22:03:47,52
227,1998-06-01 22:03:48,77
228,1998-06-01 22:03:49,71
229,1998-06-01 22:03:50,65
230,1998-06-01 22:03:51,83
231,1998-06-01 22:03:52,63
232,1998-06-01 22:03:53,71
233,1998-06-01 22:03:54,69
234,1998-06-01 22:03:55,63
235,1998-06-01 22:03:56,58
236,1998-06-01 22:03:57,58
237,1998-06-01 22:03:58,49
238,1998-06-01 22:03:59,51
239,1998-06-01 22:04:00,54
240,1998-06-01 22:04:01,64
241,1998-06-01 22:04:02,56
242,1998-06-01 22:04:03,56
243,1998-06-01 22:04:04,62
244,1998-06-01 22:04:05,53
245,1998-06-01 22:04:06,55
246,1998-06-01 22:04:07,76
247,1998-06-01 22:04:08,54
248,1998-06-01 22:04:09,61
249,1998-06-01 22:04:10,51
250,1998-06-01 22:04:11,53
251,1998-06-01 22:04:12,59
252,1998-06-01 22:04:13,57
253,1998-06-01 22:04:14,48
254,1998-06-01 22:04:15,56
255,1998-06-01 22:04:16,58
256,1998-06-01 22:04:17,58
257,1998-06-01 22:04:18,57
258,1998-06-01 22:04:19,67
259,1998-06-01 22:04:20,71
260,1998-06-01 22:04:21,55
261,1998-06-01 22:04:22,49
262,1998-06-01 22:04:23,51
263,1998-06-01 22:04:24,42
264,1998-06-01 22:04:25,42
265,1998-06-01 22:04:26,56
266,1998-06-01 22:04:27,61
267,1998-06-01 22:04:28,54
268,1998-06-01 22:04:29,56
269,1998-06-01 22:04:30,42
270,1998-06-01 22:04:31,59
271,1998-06-01 22:04:32,57
272,1998-06-01 22:04:33,48
273,1998-06-01 22:04:34,60
274,1998-06-01 22:04:35,46
275,1998-06-01 22:04:36,57
276,1998-06-01 22:04:37,62
277,1998-06-01 22:04:38,61
278,1998-06-01 22:04:39,65
279,1998-06-01 22:04:40,54
280,1998-06-01 22:04:41,62
281,1998-06-01 22:04:42,47
282,1998-06-01 22:04:43,77
283,1998-06-01 22:04:44,78
284,1998-06-01 22:04:45,101
285,1998-06-01 22:04:46,57
286,1998-06-01 22:04:47,70
287,1998-06-01 22:04:48,67
288,1998-06-01 22:04:49,51
289,1998-06-01 22:04:50,65
290,1998-06-01 22:04:51,79
291,1998-06-01 22:04:52,66
292,1998-06-01 22:04:53,55
293,1998-06-01 22:04:54,56
294,1998-06-01 22:04:55,58
295,1998-06-01 22:04:56,57
296,1998-06-01 22:04:57,74
297,1998-06-01 22:04:58,62
298,1998-06-01 22:04:59,66
299,1998-06-01 22:05:00,68
300,1998-06-01 22:05:01,75
301,1998-06-01 22:05:02,56
302,1998-06-01 22:05:03,62
303,1998-06-01 22:05:04,48
304,1998-06-01 22:05:05,82
305,1998-06-01 22:05:06,76
306,1998-06-01 22:05:07,63
307,1998-06-01 22:05:08,75
308,1998-06-01 22:05:09,43
309,1998-06-01 22:05:10,73
310,1998-06-01 22:05:11,44
311,1998-06-01 22:05:12,61
312,1998-06-01 22:05:13,70
313,1998-06-01 22:05:14,52
314,1998-06-01 22:05:15,52
315,1998-06-01 22:05:16,69
316,1998-06-01 22:05:17,54
317,1998-06-01 22:05:18,52
318,1998-06-01 22:05:19,54
319,1998-06-01 22:05:20,55
320,1998-06-01 22:05:21,55
321,1998-06-01 22:05:22,59
322,1998-06-01 22:05:23,48
323,1998-06-01 22:05:24,61
324,1998-06-01 22:05:25,61
325,1998-06-01 22:05:26,67
326,1998-06-01 22:05:27,48
327,1998-06-01 22:05:28,66
328,1998-06-01 22:05:29,81
329,1998-06-01 22:05:30,58
330,1998-06-01 22:05:31,56
331,1998-06-01 22:05:32,62
332,1998-06-01 22:05:33,64
333,1998-06-01 22:05:34,56
334,1998-06-01 22:05:35,81
335,1998-06-01 22:05:36,59
336,1998-06-01 22:05:37,56
337,1998-06-01 22:05:38,71
338,1998-06-01 22:05:39,67
339,1998-06-01 22:05:40,57
340,1998-06-01 22:05:41,55
341,1998-06-01 22:05:42,48
342,1998-06-01 22:05:43,64
343,1998-06-01 22:05:44,47
344,1998-06-01 22:05:45,58
345,1998-06-01 22:05:46,54
346,1998-06-01 22:05:47,55
347,1998-06-01 22:05:48,45
348,1998-06-01 22:05:49,58
349,1998-06-01 22:05:50,72
350,1998-06-01 22:05:51,64
351,1998-06-01 22:05:52,50
352,1998-06-01 22:05:53,47
353,1998-06-01 22:05:54,70
354,1998-06-01 22:05:55,42
355,1998-06-01 22:05:56,91
356,1998-06-01 22:05:57,62
357,1998-06-01 22:05:58,54
358,1998-06-01 22:05:59,49
359,1998-06-01 22:06:00,62
360,1998-06-01 22:06:01,55
361,1998-06-01 22:06:02,69
362,1998-06-01 22:06:03,66
363,1998-06-01 22:06:04,61
364,1998-06-01 22:06:05,60
365,1998-06-01 22:06:06,80
366,1998-06-01 22:06:07,47
367,1998-06-01 22:06:08,68
368,1998-06-01 22:06:09,54
369,1998-06-01 22:06:10,49
370,1998-06-01 22:06:11,69
371,1998-06-01 22:06:12,42
372,1998-06-01 22:06:13,45
373,1998-06-01 22:06:14,64
374,1998-06-01 22:06:15,68
375,1998-06-01 22:06:16,49
376,1998-06-01 22:06:17,63
377,1998-06-01 22:06:18,94
378,1998-06-01 22:06:19,55
379,1998-06-01 22:06:20,78
380,1998-06-01 22:06:21,63
381,1998-06-01 22:06:22,75
382,1998-06-01 22:06:23,63
383,1998-06-01 22:06:24,54
384,1998-06-01 22:06:25,65
385,1998-06-01 22:06:26,60
386,1998-06-01 22:06:27,55
387,1998-06-01 22:06:28,58
388,1998-06-01 22:06:29,49
389,1998-06-01 22:06:30,60
390,1998-06-01 22:06:31,75
391,1998-06-01 22:06:32,58
392,1998-06-01 22:06:33,55
393,1998-06-01 22:06:34,72
394,1998-06-01 22:06:35,72
395,1998-06-01 22:06:36,71
396,1998-06-01 22:06:37,72
397,1998-06-01 22:06:38,48
398,1998-06-01 22:06:39,87
399,1998-06-01 22:06:40,92
400,1998-06-01 22:06:41,87
401,1998-06-01 22:06:42,67
402,1998-06-01 22:06:43,85
403,1998-06-01 22:06:44,64
404,1998-06-01 22:06:45,74
405,1998-06-01 22:06:46,69
406,1998-06-01 22:06:47,79
407,1998-06-01 22:06:48,69
408,1998-06-01 22:06:49,81
409,1998-06-01 22:06:50,65
410,1998-06-01 22:06:51,82
411,1998-06-01 22:06:52,66
412,1998-06-01 22:06:53,66
413,1998-06-01 22:06:54,77
414,1998-06-01 22:06:55,73
415,1998-06-01 22:06:56,57
416,1998-06-01 22:06:57,74
417,1998-06-01 22:06:58,75
418,1998-06-01 22:06:59,63
419,1998-06-01 22:07:00,68
420,1998-06-01 22:07:01,72
421,1998-06-01 22:07:02,59
422,1998-06-01 22:07:03,78
423,1998-06-01 22:07:04,57
424,1998-06-01 22:07:05,58
425,1998-06-01 22:07:06,52
426,1998-06-01 22:07:07,52
427,1998-06-01 22:07:08,61
428,1998-06-01 22:07:09,62
429,1998-06-01 22:07:10,59
430,1998-06-01 22:07:11,70
431,1998-06-01 22:07:12,48
432,1998-06-01 22:07:13,55
433,1998-06-01 22:07:14,55
434,1998-06-01 22:07:15,51
435,1998-06-01 22:07:16,66
436,1998-06-01 22:07:17,63
437,1998-06-01 22:07:18,70
438,1998-06-01 22:07:19,77
439,1998-06-01 22:07:20,58
440,1998-06-01 22:07:21,58
441,1998-06-01 22:07:22,78
442,1998-06-01 22:07:23,64
443,1998-06-01 22:07:24,61
444,1998-06-01 22:07:25,77
445,1998-06-01 22:07:26,58
446,1998-06-01 22:07:27,52
447,1998-06-01 22:07:28,58
448,1998-06-01 22:07:29,81
449,1998-06-01 22:07:30,71
450,1998-06-01 22:07:31,65
451,1998-06-01 22:07:32,57
452,1998-06-01 22:07:33,95
453,1998-06-01 22:07:34,94
454,1998-06-01 22:07:35,87
455,1998-06-01 22:07:36,65
456,1998-06-01 22:07:37,69
457,1998-06-01 22:07:38,61
458,1998-06-01 22:07:39,80
459,1998-06-01 22:07:40,83
460,1998-06-01 22:07:41,69
461,1998-06-01 22:07:42,60
462,1998-06-01 22:07:43,58
463,1998-06-01 22:07:44,61
464,1998-06-01 22:07:45,60
465,1998-06-01 22:07:46,45
466,1998-06-01 22:07:47,66
467,1998-06-01 22:07:48,80
468,1998-06-01 22:07:49,61
469,1998-06-01 22:07:50,76
470,1998-06-01 22:07:51,64
471,1998-06-01 22:07:52,81
472,1998-06-01 22:07:53,68
473,1998-06-01 22:07:54,71
474,1998-06-01 22:07:55,50
475,1998-06-01 22:07:56,60
476,1998-06-01 22:07:57,69
477,1998-06-01 22:07:58,68
478,1998-06-01 22:07:59,68
479,1998-06-01 22:08:00,57
480,1998-06-01 22:08:01,56
481,1998-06-01 22:08:02,67
482,1998-06-01 22:08:03,64
483,1998-06-01 22:08:04,46
484,1998-06-01 22:08:05,65
485,1998-06-01 22:08:06,70
486,1998-06-01 22:08:07,59
487,1998-06-01 22:08:08,61
488,1998-06-01 22:08:09,70
489,1998-06-01 22:08:10,74
490,1998-06-01 22:08:11,53
491,1998-06-01 22:08:12,57
492,1998-06-01 22:08:13,58
493,1998-06-01 22:08:14,51
494,1998-06-01 22:08:15,54
495,1998-06-01 22:08:16,58
496,1998-06-01 22:08:17,57
497,1998-06-01 22:08:18,52
498,1998-06-01 22:08:19,42
499,1998-06-01 22:08:20,54
500,1998-06-01 22:08:21,53
501,1998-06-01 22:08:22,61
502,1998-06-01 22:08:23,49
503,1998-06-01 22:08:24,51
504,1998-06-01 22:08:25,58
505,1998-06-01 22:08:26,59
506,1998-06-01 22:08:27,43
507,1998-06-01 22:08:28,47
508,1998-06-01 22:08:29,49
509,1998-06-01 22:08:30,57
510,1998-06-01 22:08:31,65
511,1998-06-01 22:08:32,45
512,1998-06-01 22:08:33,61
513,1998-06-01 22:08:34,57
514,1998-06-01 22:08:35,53
515,1998-06-01 22:08:36,50
516,1998-06-01 22:08:37,53
517,1998-06-01 22:08:38,67
518,1998-06-01 22:08:39,64
519,1998-06-01 22:08:40,66
520,1998-06-01 22:08:41,66
521,1998-06-01 22:08:42,68
522,1998-06-01 22:08:43,53
523,1998-06-01 22:08:44,63
524,1998-06-01 22:08:45,53
525,1998-06-01 22:08:46,61
526,1998-06-01 22:08:47,69
527,1998-06-01 22:08:48,56
528,1998-06-01 22:08:49,63
529,1998-06-01 22:08:50,46
530,1998-06-01 22:08:51,69
531,1998-06-01 22:08:52,60
532,1998-06-01 22:08:53,56
533,1998-06-01 22:08:54,54
534,1998-06-01 22:08:55,60
535,1998-06-01 22:08:56,50
536,1998-06-01 22:08:57,65
537,1998-06-01 22:08:58,57
538,1998-06-01 22:08:59,51
539,1998-06-01 22:09:00,69
540,1998-06-01 22:09:01,56
541,1998-06-01 22:09:02,64
542,1998-06-01 22:09:03,52
543,1998-06-01 22:09:04,71
544,1998-06-01 22:09:05,64
545,1998-06-01 22:09:06,51
546,1998-06-01 22:09:07,67
547,1998-06-01 22:09:08,55
548,1998-06-01 22:09:09,52
549,1998-06-01 22:09:10,43
550,1998-06-01 22:09:11,58
551,1998-06-01 22:09:12,55
552,1998-06-01 22:09:13,52
553,1998-06-01 22:09:14,50
554,1998-06-01 22:09:15,46
555,1998-06-01 22:09:16,43
556,1998-06-01 22:09:17,44
557,1998-06-01 22:09:18,53
558,1998-06-01 22:09:19,40
559,1998-06-01 22:09:20,28
560,1998-06-01 22:09:21,53
561,1998-06-01 22:09:22,31
562,1998-06-01 22:09:23,58
563,1998-06-01 22:09:24,65
564,1998-06-01 22:09:25,60
565,1998-06-01 22:09:26,50
566,1998-06-01 22:09:27,53
567,1998-06-01 22:09:28,47
568,1998-06-01 22:09:29,72
569,1998-06-01 22:09:30,76
570,1998-06-01 22:09:31,49
571,1998-06-01 22:09:32,59
572,1998-06-01 22:09:33,46
573,1998-06-01 22:09:34,59
574,1998-06-01 22:09:35,43
575,1998-06-01 22:09:36,67
576,1998-06-01 22:09:37,54
577,1998-06-01 22:09:38,48
578,1998-06-01 22:09:39,53
579,1998-06-01 22:09:40,61
580,1998-06-01 22:09:41,58
581,1998-06-01 22:09:42,53
582,1998-06-01 22:09:43,58
583,1998-06-01 22:09:44,88
584,1998-06-01 22:09:45,65
585,1998-06-01 22:09:46,71
586,1998-06-01 22:09:47,60
587,1998-06-01 22:09:48,66
588,1998-06-01 22:09:49,68
589,1998-06-01 22:09:50,59
590,1998-06-01 22:09:51,65
591,1998-06-01 22:09:52,62
592,1998-06-01 22:09:53,56
593,1998-06-01 22:09:54,59
594,1998-06-01 22:09:55,67
595,1998-06-01 22:09:56,59
596,1998-06-01 22:09:57,50
597,1998-06-01 22:09:58,49
598,1998-06-01 22:09:59,78
599,1998-06-01 22:10:00,49
600,1998-06-01 22:10:01,62
601,1998-06-01 22:10:02,72
602,1998-06-01 22:10:03,65
603,1998-06-01 22:10:04,73
604,1998-06-01 22:10:05,58
605,1998-06-01 22:10:06,55
606,1998-06-01 22:10:07,56
607,1998-06-01 22:10:08,64
608,1998-06-01 22:10:09,62
609,1998-06-01 22:10:10,69
610,1998-06-01 22:10:11,53
611,1998-06-01 22:10:12,54
612,1998-06-01 22:10:13,77
613,1998-06-01 22:10:14,80
614,1998-06-01 22:10:15,63
615,1998-06-01 22:10:16,64
616,1998-06-01 22:10:17,58
617,1998-06-01 22:10:18,52
618,1998-06-01 22:10:19,69
619,1998-06-01 22:10:20,55
620,1998-06-01 22:10:21,61
621,1998-06-01 22:10:22,55
622,1998-06-01 22:10:23,51
623,1998-06-01 22:10:24,69
624,1998-06-01 22:10:25,58
625,1998-06-01 22:10:26,73
626,1998-06-01 22:10:27,57
627,1998-06-01 22:10:28,68
628,1998-06-01 22:10:29,49
629,1998-06-01 22:10:30,74
630,1998-06-01 22:10:31,59
631,1998-06-01 22:10:32,55
632,1998-06-01 22:10:33,59
633,1998-06-01 22:10:34,78
634,1998-06-01 22:10:35,68
635,1998-06-01 22:10:36,77
636,1998-06-01 22:10:37,74
637,1998-06-01 22:10:38,73
638,1998-06-01 22:10:39,68
639,1998-06-01 22:10:40,77
640,1998-06-01 22:10:41,62
641,1998-06-01 22:10:42,66
642,1998-06-01 22:10:43,53
643,1998-06-01 22:10:44,72
644,1998-06-01 22:10:45,63
645,1998-06-01 22:10:46,75
646,1998-06-01 22:10:47,72
647,1998-06-01 22:10:48,54
648,1998-06-01 22:10:49,62
649,1998-06-01 22:10:50,59
650,1998-06-01 22:10:51,45
651,1998-06-01 22:10:52,65
652,1998-06-01 22:10:53,51
653,1998-06-01 22:10:54,80
654,1998-06-01 22:10:55,63
655,1998-06-01 22:10:56,58
656,1998-06-01 22:10:57,47
657,1998-06-01 22:10:58,51
658,1998-06-01 22:10:59,51
659,1998-06-01 22:11:00,45
660,1998-06-01 22:11:01,60
661,1998-06-01 22:11:02,50
662,1998-06-01 22:11:03,55
663,1998-06-01 22:11:04,60
664,1998-06-01 22:11:05,65
665,1998-06-01 22:11:06,64
666,1998-06-01 22:11:07,60
667,1998-06-01 22:11:08,61
668,1998-06-01 22:11:09,66
669,1998-06-01 22:11:10,62
670,1998-06-01 22:11:11,52
671,1998-06-01 22:11:12,78
672,1998-06-01 22:11:13,74
673,1998-06-01 22:11:14,60
674,1998-06-01 22:11:15,71
675,1998-06-01 22:11:16,79
676,1998-06-01 22:11:17,60
677,1998-06-01 22:11:18,60
678,1998-06-01 22:11:19,52
679,1998-06-01 22:11:20,55
680,1998-06-01 22:11:21,47
681,1998-06-01 22:11:22,57
682,1998-06-01 22:11:23,60
683,1998-06-01 22:11:24,59
684,1998-06-01 22:11:25,50
685,1998-06-01 22:11:26,64
686,1998-06-01 22:11:27,64
687,1998-06-01 22:11:28,53
688,1998-06-01 22:11:29,64
689,1998-06-01 22:11:30,65
690,1998-06-01 22:11:31,77
691,1998-06-01 22:11:32,65
692,1998-06-01 22:11:33,72
693,1998-06-01 22:11:34,100
694,1998-06-01 22:11:35,62
695,1998-06-01 22:11:36,67
696,1998-06-01 22:11:37,60
697,1998-06-01 22:11:38,71
698,1998-06-01 22:11:39,75
699,1998-06-01 22:11:40,48
700,1998-06-01 22:11:41,68
701,1998-06-01 22:11:42,69
702,1998-06-01 22:11:43,46
703,1998-06-01 22:11:44,54
704,1998-06-01 22:11:45,48
705,1998-06-01 22:11:46,56
706,1998-06-01 22:11:47,48
707,1998-06-01 22:11:48,71
708,1998-06-01 22:11:49,74
709,1998-06-01 22:11:50,62
710,1998-06-01 22:11:51,49
711,1998-06-01 22:11:52,72
712,1998-06-01 22:11:53,52
713,1998-06-01 22:11:54,77
714,1998-06-01 22:11:55,76
715,1998-06-01 22:11:56,66
716,1998-06-01 22:11:57,68
717,1998-06-01 22:11:58,72
718,1998-06-01 22:11:59,74
719,1998-06-01 22:12:00,78
720,1998-06-01 22:12:01,74
721,1998-06-01 22:12:02,64
722,1998-06-01 22:12:03,67
723,1998-06-01 22:12:04,58
724,1998-06-01 22:12:05,46
725,1998-06-01 22:12:06,59
726,1998-06-01 22:12:07,58
727,1998-06-01 22:12:08,53
728,1998-06-01 22:12:09,75
729,1998-06-01 22:12:10,54
730,1998-06-01 22:12:11,73
731,1998-06-01 22:12:12,60
732,1998-06-01 22:12:13,50
733,1998-06-01 22:12:14,42
734,1998-06-01 22:12:15,61
735,1998-06-01 22:12:16,48
736,1998-06-01 22:12:17,50
737,1998-06-01 22:12:18,59
738,1998-06-01 22:12:19,55
739,1998-06-01 22:12:20,70
740,1998-06-01 22:12:21,70
741,1998-06-01 22:12:22,62
742,1998-06-01 22:12:23,62
743,1998-06-01 22:12:24,78
744,1998-06-01 22:12:25,81
745,1998-06-01 22:12:26,96
746,1998-06-01 22:12:27,59
747,1998-06-01 22:12:28,55
748,1998-06-01 22:12:29,54
749,1998-06-01 22:12:30,67
750,1998-06-01 22:12:31,67
751,1998-06-01 22:12:32,69
752,1998-06-01 22:12:33,89
753,1998-06-01 22:12:34,61
754,1998-06-01 22:12:35,68
755,1998-06-01 22:12:36,39
756,1998-06-01 22:12:37,53
757,1998-06-01 22:12:38,41
758,1998-06-01 22:12:39,63
759,1998-06-01 22:12:40,53
760,1998-06-01 22:12:41,51
761,1998-06-01 22:12:42,70
762,1998-06-01 22:12:43,96
763,1998-06-01 22:12:44,63
764,1998-06-01 22:12:45,59
765,1998-06-01 22:12:46,69
766,1998-06-01 22:12:47,73
767,1998-06-01 22:12:48,78
768,1998-06-01 22:12:49,62
769,1998-06-01 22:12:50,66
770,1998-06-01 22:12:51,88
771,1998-06-01 22:12:52,83
772,1998-06-01 22:12:53,71
773,1998-06-01 22:12:54,64
774,1998-06-01 22:12:55,60
775,1998-06-01 22:12:56,58
776,1998-06-01 22:12:57,62
777,1998-06-01 22:12:58,72
778,1998-06-01 22:12:59,81
779,1998-06-01 22:13:00,72
780,1998-06-01 22:13:01,53
781,1998-06-01 22:13:02,54
782,1998-06-01 22:13:03,69
783,1998-06-01 22:13:04,59
784,1998-06-01 22:13:05,53
785,1998-06-01 22:13:06,47
786,1998-06-01 22:13:07,64
787,1998-06-01 22:13:08,69
788,1998-06-01 22:13:09,62
789,1998-06-01 22:13:10,70
790,1998-06-01 22:13:11,57
791,1998-06-01 22:13:12,54
792,1998-06-01 22:13:13,70
793,1998-06-01 22:13:14,63
794,1998-06-01 22:13:15,67
795,1998-06-01 22:13:16,81
796,1998-06-01 22:13:17,65
797,1998-06-01 22:13:18,54
798,1998-06-01 22:13:19,45
799,1998-06-01 22:13:20,62
800,1998-06-01 22:13:21,57
801,1998-06-01 22:13:22,61
802,1998-06-01 22:13:23,64
803,1998-06-01 22:13:24,54
804,1998-06-01 22:13:25,53
805,1998-06-01 22:13:26,64
806,1998-06-01 22:13:27,63
807,1998-06-01 22:13:28,59
808,1998-06-01 22:13:29,51
809,1998-06-01 22:13:30,55
810,1998-06-01 22:13:31,38
811,1998-06-01 22:13:32,61
812,1998-06-01 22:13:33,49
813,1998-06-01 22:13:34,74
814,1998-06-01 22:13:35,41
815,1998-06-01 22:13:36,51
816,1998-06-01 22:13:37,55
817,1998-06-01 22:13:38,64
818,1998-06-01 22:13:39,52
819,1998-06-01 22:13:40,66
820,1998-06-01 22:13:41,70
821,1998-06-01 22:13:42,60
