,date,count
119,1998-05-31 22:02:00,43
120,1998-05-31 22:02:01,39
121,1998-05-31 22:02:02,47
122,1998-05-31 22:02:03,47
123,1998-05-31 22:02:04,37
124,1998-05-31 22:02:05,37
125,1998-05-31 22:02:06,39
126,1998-05-31 22:02:07,39
127,1998-05-31 22:02:08,40
128,1998-05-31 22:02:09,38
129,1998-05-31 22:02:10,51
130,1998-05-31 22:02:11,41
131,1998-05-31 22:02:12,41
132,1998-05-31 22:02:13,44
133,1998-05-31 22:02:14,52
134,1998-05-31 22:02:15,44
135,1998-05-31 22:02:16,53
136,1998-05-31 22:02:17,35
137,1998-05-31 22:02:18,43
138,1998-05-31 22:02:19,47
139,1998-05-31 22:02:20,49
140,1998-05-31 22:02:21,50
141,1998-05-31 22:02:22,50
142,1998-05-31 22:02:23,38
143,1998-05-31 22:02:24,50
144,1998-05-31 22:02:25,53
145,1998-05-31 22:02:26,40
146,1998-05-31 22:02:27,29
147,1998-05-31 22:02:28,28
148,1998-05-31 22:02:29,43
149,1998-05-31 22:02:30,37
150,1998-05-31 22:02:31,39
151,1998-05-31 22:02:32,31
152,1998-05-31 22:02:33,38
153,1998-05-31 22:02:34,31
154,1998-05-31 22:02:35,34
155,1998-05-31 22:02:36,26
156,1998-05-31 22:02:37,20
157,1998-05-31 22:02:38,40
158,1998-05-31 22:02:39,27
159,1998-05-31 22:02:40,41
160,1998-05-31 22:02:41,39
161,1998-05-31 22:02:42,34
162,1998-05-31 22:02:43,34
163,1998-05-31 22:02:44,33
164,1998-05-31 22:02:45,42
165,1998-05-31 22:02:46,27
166,1998-05-31 22:02:47,42
167,1998-05-31 22:02:48,44
168,1998-05-31 22:02:49,55
169,1998-05-31 22:02:50,49
170,1998-05-31 22:02:51,30
171,1998-05-31 22:02:52,37
172,1998-05-31 22:02:53,40
173,1998-05-31 22:02:54,41
174,1998-05-31 22:02:55,32
175,1998-05-31 22:02:56,41
176,1998-05-31 22:02:57,40
177,1998-05-31 22:02:58,43
178,1998-05-31 22:02:59,40
179,1998-05-31 22:03:00,41
180,1998-05-31 22:03:01,31
181,1998-05-31 22:03:02,41
182,1998-05-31 22:03:03,42
183,1998-05-31 22:03:04,38
184,1998-05-31 22:03:05,28
185,1998-05-31 22:03:06,39
186,1998-05-31 22:03:07,42
187,1998-05-31 22:03:08,41
188,1998-05-31 22:03:09,27
189,1998-05-31 22:03:10,24
190,1998-05-31 22:03:11,33
191,1998-05-31 22:03:12,25
192,1998-05-31 22:03:13,36
193,1998-05-31 22:03:14,37
194,1998-05-31 22:03:15,30
195,1998-05-31 22:03:16,31
196,1998-05-31 22:03:17,30
197,1998-05-31 22:03:18,40
198,1998-05-31 22:03:19,29
199,1998-05-31 22:03:20,25
200,1998-05-31 22:03:21,30
201,1998-05-31 22:03:22,49
202,1998-05-31 22:03:23,21
203,1998-05-31 22:03:24,31
204,1998-05-31 22:03:25,46
205,1998-05-31 22:03:26,34
206,1998-05-31 22:03:27,41
207,1998-05-31 22:03:28,37
208,1998-05-31 22:03:29,35
209,1998-05-31 22:03:30,31
210,1998-05-31 22:03:31,33
211,1998-05-31 22:03:32,22
212,1998-05-31 22:03:33,19
213,1998-05-31 22:03:34,34
214,1998-05-31 22:03:35,27
215,1998-05-31 22:03:36,47
216,1998-05-31 22:03:37,34
217,1998-05-31 22:03:38,43
218,1998-05-31 22:03:39,33
219,1998-05-31 22:03:40,34
220,1998-05-31 22:03:41,35
221,1998-05-31 22:03:42,28
222,1998-05-31 22:03:43,44
223,1998-05-31 22:03:44,37
224,1998-05-31 22:03:45,39
225,1998-05-31 22:03:46,38
226,1998-05-31 22:03:47,42
227,1998-05-31 22:03:48,24
228,1998-05-31 22:03:49,47
229,1998-05-31 22:03:50,38
230,1998-05-31 22:03:51,27
231,1998-05-31 22:03:52,26
232,1998-05-31 22:03:53,34
233,1998-05-31 22:03:54,35
234,1998-05-31 22:03:55,30
235,1998-05-31 22:03:56,31
236,1998-05-31 22:03:57,40
237,1998-05-31 22:03:58,31
238,1998-05-31 22:03:59,35
239,1998-05-31 22:04:00,34
240,1998-05-31 22:04:01,34
241,1998-05-31 22:04:02,31
242,1998-05-31 22:04:03,41
243,1998-05-31 22:04:04,44
244,1998-05-31 22:04:05,37
245,1998-05-31 22:04:06,37
246,1998-05-31 22:04:07,33
247,1998-05-31 22:04:08,64
248,1998-05-31 22:04:09,28
249,1998-05-31 22:04:10,44
250,1998-05-31 22:04:11,41
251,1998-05-31 22:04:12,51
252,1998-05-31 22:04:13,42
253,1998-05-31 22:04:14,47
254,1998-05-31 22:04:15,30
255,1998-05-31 22:04:16,40
256,1998-05-31 22:04:17,33
257,1998-05-31 22:04:18,55
258,1998-05-31 22:04:19,43
259,1998-05-31 22:04:20,42
260,1998-05-31 22:04:21,30
261,1998-05-31 22:04:22,34
262,1998-05-31 22:04:23,33
263,1998-05-31 22:04:24,33
264,1998-05-31 22:04:25,48
265,1998-05-31 22:04:26,47
266,1998-05-31 22:04:27,46
267,1998-05-31 22:04:28,45
268,1998-05-31 22:04:29,53
269,1998-05-31 22:04:30,52
270,1998-05-31 22:04:31,59
271,1998-05-31 22:04:32,52
272,1998-05-31 22:04:33,40
273,1998-05-31 22:04:34,29
274,1998-05-31 22:04:35,34
275,1998-05-31 22:04:36,38
276,1998-05-31 22:04:37,37
277,1998-05-31 22:04:38,30
278,1998-05-31 22:04:39,50
279,1998-05-31 22:04:40,33
280,1998-05-31 22:04:41,38
281,1998-05-31 22:04:42,37
282,1998-05-31 22:04:43,39
283,1998-05-31 22:04:44,33
284,1998-05-31 22:04:45,35
285,1998-05-31 22:04:46,32
286,1998-05-31 22:04:47,39
287,1998-05-31 22:04:48,48
288,1998-05-31 22:04:49,30
289,1998-05-31 22:04:50,34
290,1998-05-31 22:04:51,42
291,1998-05-31 22:04:52,27
292,1998-05-31 22:04:53,32
293,1998-05-31 22:04:54,34
294,1998-05-31 22:04:55,35
295,1998-05-31 22:04:56,39
296,1998-05-31 22:04:57,34
297,1998-05-31 22:04:58,42
298,1998-05-31 22:04:59,42
299,1998-05-31 22:05:00,39
300,1998-05-31 22:05:01,33
301,1998-05-31 22:05:02,44
302,1998-05-31 22:05:03,37
303,1998-05-31 22:05:04,33
304,1998-05-31 22:05:05,38
305,1998-05-31 22:05:06,34
306,1998-05-31 22:05:07,31
307,1998-05-31 22:05:08,38
308,1998-05-31 22:05:09,42
309,1998-05-31 22:05:10,46
310,1998-05-31 22:05:11,47
311,1998-05-31 22:05:12,40
312,1998-05-31 22:05:13,42
313,1998-05-31 22:05:14,44
314,1998-05-31 22:05:15,46
315,1998-05-31 22:05:16,38
316,1998-05-31 22:05:17,35
317,1998-05-31 22:05:18,42
318,1998-05-31 22:05:19,27
319,1998-05-31 22:05:20,31
320,1998-05-31 22:05:21,39
321,1998-05-31 22:05:22,36
322,1998-05-31 22:05:23,39
323,1998-05-31 22:05:24,49
324,1998-05-31 22:05:25,33
325,1998-05-31 22:05:26,47
326,1998-05-31 22:05:27,33
327,1998-05-31 22:05:28,31
328,1998-05-31 22:05:29,49
329,1998-05-31 22:05:30,34
330,1998-05-31 22:05:31,35
331,1998-05-31 22:05:32,35
332,1998-05-31 22:05:33,46
333,1998-05-31 22:05:34,43
334,1998-05-31 22:05:35,37
335,1998-05-31 22:05:36,38
336,1998-05-31 22:05:37,32
337,1998-05-31 22:05:38,32
338,1998-05-31 22:05:39,33
339,1998-05-31 22:05:40,43
340,1998-05-31 22:05:41,38
341,1998-05-31 22:05:42,44
342,1998-05-31 22:05:43,52
343,1998-05-31 22:05:44,46
344,1998-05-31 22:05:45,57
345,1998-05-31 22:05:46,55
346,1998-05-31 22:05:47,62
347,1998-05-31 22:05:48,54
348,1998-05-31 22:05:49,60
349,1998-05-31 22:05:50,50
350,1998-05-31 22:05:51,54
351,1998-05-31 22:05:52,48
352,1998-05-31 22:05:53,50
353,1998-05-31 22:05:54,32
354,1998-05-31 22:05:55,36
355,1998-05-31 22:05:56,45
356,1998-05-31 22:05:57,41
357,1998-05-31 22:05:58,43
358,1998-05-31 22:05:59,46
359,1998-05-31 22:06:00,39
360,1998-05-31 22:06:01,52
361,1998-05-31 22:06:02,50
362,1998-05-31 22:06:03,47
363,1998-05-31 22:06:04,53
364,1998-05-31 22:06:05,52
365,1998-05-31 22:06:06,36
366,1998-05-31 22:06:07,51
367,1998-05-31 22:06:08,30
368,1998-05-31 22:06:09,32
369,1998-05-31 22:06:10,48
370,1998-05-31 22:06:11,56
371,1998-05-31 22:06:12,45
372,1998-05-31 22:06:13,52
373,1998-05-31 22:06:14,50
374,1998-05-31 22:06:15,42
375,1998-05-31 22:06:16,45
376,1998-05-31 22:06:17,35
377,1998-05-31 22:06:18,38
378,1998-05-31 22:06:19,43
379,1998-05-31 22:06:20,48
380,1998-05-31 22:06:21,51
381,1998-05-31 22:06:22,57
382,1998-05-31 22:06:23,53
383,1998-05-31 22:06:24,47
384,1998-05-31 22:06:25,53
385,1998-05-31 22:06:26,42
386,1998-05-31 22:06:27,44
387,1998-05-31 22:06:28,40
388,1998-05-31 22:06:29,39
389,1998-05-31 22:06:30,40
390,1998-05-31 22:06:31,36
391,1998-05-31 22:06:32,29
392,1998-05-31 22:06:33,51
393,1998-05-31 22:06:34,51
394,1998-05-31 22:06:35,38
395,1998-05-31 22:06:36,46
396,1998-05-31 22:06:37,49
397,1998-05-31 22:06:38,46
398,1998-05-31 22:06:39,39
399,1998-05-31 22:06:40,40
400,1998-05-31 22:06:41,41
401,1998-05-31 22:06:42,52
402,1998-05-31 22:06:43,44
403,1998-05-31 22:06:44,47
404,1998-05-31 22:06:45,38
405,1998-05-31 22:06:46,32
406,1998-05-31 22:06:47,44
407,1998-05-31 22:06:48,30
408,1998-05-31 22:06:49,57
409,1998-05-31 22:06:50,44
410,1998-05-31 22:06:51,52
411,1998-05-31 22:06:52,50
412,1998-05-31 22:06:53,52
413,1998-05-31 22:06:54,51
414,1998-05-31 22:06:55,33
415,1998-05-31 22:06:56,36
416,1998-05-31 22:06:57,45
417,1998-05-31 22:06:58,36
418,1998-05-31 22:06:59,35
419,1998-05-31 22:07:00,42
420,1998-05-31 22:07:01,34
421,1998-05-31 22:07:02,50
422,1998-05-31 22:07:03,47
423,1998-05-31 22:07:04,51
424,1998-05-31 22:07:05,41
425,1998-05-31 22:07:06,46
426,1998-05-31 22:07:07,44
427,1998-05-31 22:07:08,37
428,1998-05-31 22:07:09,42
429,1998-05-31 22:07:10,32
430,1998-05-31 22:07:11,47
431,1998-05-31 22:07:12,41
432,1998-05-31 22:07:13,25
433,1998-05-31 22:07:14,54
434,1998-05-31 22:07:15,47
435,1998-05-31 22:07:16,46
436,1998-05-31 22:07:17,34
437,1998-05-31 22:07:18,37
438,1998-05-31 22:07:19,47
439,1998-05-31 22:07:20,44
440,1998-05-31 22:07:21,43
441,1998-05-31 22:07:22,36
442,1998-05-31 22:07:23,37
443,1998-05-31 22:07:24,29
444,1998-05-31 22:07:25,29
445,1998-05-31 22:07:26,48
446,1998-05-31 22:07:27,41
447,1998-05-31 22:07:28,35
448,1998-05-31 22:07:29,48
449,1998-05-31 22:07:30,31
450,1998-05-31 22:07:31,32
451,1998-05-31 22:07:32,44
452,1998-05-31 22:07:33,42
453,1998-05-31 22:07:34,43
454,1998-05-31 22:07:35,42
455,1998-05-31 22:07:36,33
456,1998-05-31 22:07:37,34
457,1998-05-31 22:07:38,38
458,1998-05-31 22:07:39,49
459,1998-05-31 22:07:40,44
460,1998-05-31 22:07:41,47
461,1998-05-31 22:07:42,51
462,1998-05-31 22:07:43,47
463,1998-05-31 22:07:44,48
464,1998-05-31 22:07:45,54
465,1998-05-31 22:07:46,53
466,1998-05-31 22:07:47,61
467,1998-05-31 22:07:48,53
468,1998-05-31 22:07:49,55
469,1998-05-31 22:07:50,60
470,1998-05-31 22:07:51,53
471,1998-05-31 22:07:52,66
472,1998-05-31 22:07:53,47
473,1998-05-31 22:07:54,40
474,1998-05-31 22:07:55,39
475,1998-05-31 22:07:56,34
476,1998-05-31 22:07:57,52
477,1998-05-31 22:07:58,59
478,1998-05-31 22:07:59,31
479,1998-05-31 22:08:00,49
480,1998-05-31 22:08:01,59
481,1998-05-31 22:08:02,48
482,1998-05-31 22:08:03,41
483,1998-05-31 22:08:04,57
484,1998-05-31 22:08:05,41
485,1998-05-31 22:08:06,60
486,1998-05-31 22:08:07,41
487,1998-05-31 22:08:08,43
488,1998-05-31 22:08:09,51
489,1998-05-31 22:08:10,41
490,1998-05-31 22:08:11,50
491,1998-05-31 22:08:12,53
492,1998-05-31 22:08:13,32
493,1998-05-31 22:08:14,55
494,1998-05-31 22:08:15,39
495,1998-05-31 22:08:16,54
496,1998-05-31 22:08:17,69
497,1998-05-31 22:08:18,46
498,1998-05-31 22:08:19,45
499,1998-05-31 22:08:20,43
500,1998-05-31 22:08:21,55
501,1998-05-31 22:08:22,45
502,1998-05-31 22:08:23,54
503,1998-05-31 22:08:24,37
504,1998-05-31 22:08:25,47
505,1998-05-31 22:08:26,58
506,1998-05-31 22:08:27,47
507,1998-05-31 22:08:28,53
508,1998-05-31 22:08:29,58
509,1998-05-31 22:08:30,61
510,1998-05-31 22:08:31,53
511,1998-05-31 22:08:32,45
512,1998-05-31 22:08:33,47
513,1998-05-31 22:08:34,38
514,1998-05-31 22:08:35,50
515,1998-05-31 22:08:36,53
516,1998-05-31 22:08:37,48
517,1998-05-31 22:08:38,71
518,1998-05-31 22:08:39,59
519,1998-05-31 22:08:40,59
520,1998-05-31 22:08:41,50
521,1998-05-31 22:08:42,65
522,1998-05-31 22:08:43,71
523,1998-05-31 22:08:44,60
524,1998-05-31 22:08:45,52
525,1998-05-31 22:08:46,63
526,1998-05-31 22:08:47,57
527,1998-05-31 22:08:48,61
528,1998-05-31 22:08:49,53
529,1998-05-31 22:08:50,45
530,1998-05-31 22:08:51,47
531,1998-05-31 22:08:52,45
532,1998-05-31 22:08:53,31
533,1998-05-31 22:08:54,56
534,1998-05-31 22:08:55,63
535,1998-05-31 22:08:56,62
536,1998-05-31 22:08:57,42
537,1998-05-31 22:08:58,45
538,1998-05-31 22:08:59,42
539,1998-05-31 22:09:00,45
540,1998-05-31 22:09:01,61
541,1998-05-31 22:09:02,60
542,1998-05-31 22:09:03,47
543,1998-05-31 22:09:04,42
544,1998-05-31 22:09:05,51
545,1998-05-31 22:09:06,43
546,1998-05-31 22:09:07,40
547,1998-05-31 22:09:08,35
548,1998-05-31 22:09:09,40
549,1998-05-31 22:09:10,57
550,1998-05-31 22:09:11,50
551,1998-05-31 22:09:12,47
552,1998-05-31 22:09:13,52
553,1998-05-31 22:09:14,42
554,1998-05-31 22:09:15,59
555,1998-05-31 22:09:16,42
556,1998-05-31 22:09:17,41
557,1998-05-31 22:09:18,57
558,1998-05-31 22:09:19,40
559,1998-05-31 22:09:20,46
560,1998-05-31 22:09:21,39
561,1998-05-31 22:09:22,43
562,1998-05-31 22:09:23,36
563,1998-05-31 22:09:24,35
564,1998-05-31 22:09:25,40
565,1998-05-31 22:09:26,37
566,1998-05-31 22:09:27,34
567,1998-05-31 22:09:28,43
568,1998-05-31 22:09:29,47
569,1998-05-31 22:09:30,36
570,1998-05-31 22:09:31,38
571,1998-05-31 22:09:32,38
572,1998-05-31 22:09:33,39
573,1998-05-31 22:09:34,45
574,1998-05-31 22:09:35,32
575,1998-05-31 22:09:36,37
576,1998-05-31 22:09:37,48
577,1998-05-31 22:09:38,42
578,1998-05-31 22:09:39,30
579,1998-05-31 22:09:40,30
580,1998-05-31 22:09:41,34
581,1998-05-31 22:09:42,35
582,1998-05-31 22:09:43,30
583,1998-05-31 22:09:44,46
584,1998-05-31 22:09:45,48
585,1998-05-31 22:09:46,27
586,1998-05-31 22:09:47,36
587,1998-05-31 22:09:48,31
588,1998-05-31 22:09:49,41
589,1998-05-31 22:09:50,30
590,1998-05-31 22:09:51,42
591,1998-05-31 22:09:52,47
592,1998-05-31 22:09:53,38
593,1998-05-31 22:09:54,38
594,1998-05-31 22:09:55,46
595,1998-05-31 22:09:56,38
596,1998-05-31 22:09:57,38
597,1998-05-31 22:09:58,36
598,1998-05-31 22:09:59,41
599,1998-05-31 22:10:00,54
600,1998-05-31 22:10:01,35
601,1998-05-31 22:10:02,40
602,1998-05-31 22:10:03,38
603,1998-05-31 22:10:04,48
604,1998-05-31 22:10:05,32
605,1998-05-31 22:10:06,28
606,1998-05-31 22:10:07,40
607,1998-05-31 22:10:08,55
608,1998-05-31 22:10:09,29
609,1998-05-31 22:10:10,38
610,1998-05-31 22:10:11,40
611,1998-05-31 22:10:12,53
612,1998-05-31 22:10:13,41
613,1998-05-31 22:10:14,39
614,1998-05-31 22:10:15,36
615,1998-05-31 22:10:16,52
616,1998-05-31 22:10:17,46
617,1998-05-31 22:10:18,41
618,1998-05-31 22:10:19,40
619,1998-05-31 22:10:20,36
620,1998-05-31 22:10:21,54
621,1998-05-31 22:10:22,41
622,1998-05-31 22:10:23,35
623,1998-05-31 22:10:24,28
624,1998-05-31 22:10:25,37
625,1998-05-31 22:10:26,38
626,1998-05-31 22:10:27,35
627,1998-05-31 22:10:28,29
628,1998-05-31 22:10:29,41
629,1998-05-31 22:10:30,36
630,1998-05-31 22:10:31,29
631,1998-05-31 22:10:32,31
632,1998-05-31 22:10:33,28
633,1998-05-31 22:10:34,37
634,1998-05-31 22:10:35,57
635,1998-05-31 22:10:36,36
636,1998-05-31 22:10:37,42
637,1998-05-31 22:10:38,41
638,1998-05-31 22:10:39,49
639,1998-05-31 22:10:40,32
640,1998-05-31 22:10:41,46
641,1998-05-31 22:10:42,38
642,1998-05-31 22:10:43,38
643,1998-05-31 22:10:44,29
644,1998-05-31 22:10:45,44
645,1998-05-31 22:10:46,47
646,1998-05-31 22:10:47,40
647,1998-05-31 22:10:48,42
648,1998-05-31 22:10:49,45
649,1998-05-31 22:10:50,46
650,1998-05-31 22:10:51,35
651,1998-05-31 22:10:52,50
652,1998-05-31 22:10:53,49
653,1998-05-31 22:10:54,49
654,1998-05-31 22:10:55,34
655,1998-05-31 22:10:56,38
656,1998-05-31 22:10:57,40
657,1998-05-31 22:10:58,41
658,1998-05-31 22:10:59,33
659,1998-05-31 22:11:00,32
660,1998-05-31 22:11:01,36
661,1998-05-31 22:11:02,42
662,1998-05-31 22:11:03,43
663,1998-05-31 22:11:04,38
664,1998-05-31 22:11:05,35
665,1998-05-31 22:11:06,37
666,1998-05-31 22:11:07,43
667,1998-05-31 22:11:08,20
668,1998-05-31 22:11:09,24
669,1998-05-31 22:11:10,32
670,1998-05-31 22:11:11,37
671,1998-05-31 22:11:12,22
672,1998-05-31 22:11:13,17
673,1998-05-31 22:11:14,34
674,1998-05-31 22:11:15,35
675,1998-05-31 22:11:16,29
676,1998-05-31 22:11:17,39
677,1998-05-31 22:11:18,33
678,1998-05-31 22:11:19,40
679,1998-05-31 22:11:20,39
680,1998-05-31 22:11:21,41
681,1998-05-31 22:11:22,33
682,1998-05-31 22:11:23,47
683,1998-05-31 22:11:24,48
684,1998-05-31 22:11:25,49
685,1998-05-31 22:11:26,46
686,1998-05-31 22:11:27,47
687,1998-05-31 22:11:28,43
688,1998-05-31 22:11:29,27
689,1998-05-31 22:11:30,48
690,1998-05-31 22:11:31,59
691,1998-05-31 22:11:32,53
692,1998-05-31 22:11:33,46
693,1998-05-31 22:11:34,38
694,1998-05-31 22:11:35,48
695,1998-05-31 22:11:36,42
696,1998-05-31 22:11:37,47
697,1998-05-31 22:11:38,47
698,1998-05-31 22:11:39,38
699,1998-05-31 22:11:40,35
700,1998-05-31 22:11:41,38
701,1998-05-31 22:11:42,29
702,1998-05-31 22:11:43,34
703,1998-05-31 22:11:44,39
704,1998-05-31 22:11:45,33
705,1998-05-31 22:11:46,38
706,1998-05-31 22:11:47,38
707,1998-05-31 22:11:48,33
708,1998-05-31 22:11:49,36
709,1998-05-31 22:11:50,35
710,1998-05-31 22:11:51,45
711,1998-05-31 22:11:52,46
712,1998-05-31 22:11:53,39
713,1998-05-31 22:11:54,29
714,1998-05-31 22:11:55,23
715,1998-05-31 22:11:56,35
716,1998-05-31 22:11:57,32
717,1998-05-31 22:11:58,32
718,1998-05-31 22:11:59,29
719,1998-05-31 22:12:00,21
720,1998-05-31 22:12:01,34
721,1998-05-31 22:12:02,27
722,1998-05-31 22:12:03,40
723,1998-05-31 22:12:04,36
724,1998-05-31 22:12:05,39
725,1998-05-31 22:12:06,32
726,1998-05-31 22:12:07,48
727,1998-05-31 22:12:08,36
728,1998-05-31 22:12:09,27
729,1998-05-31 22:12:10,30
730,1998-05-31 22:12:11,40
731,1998-05-31 22:12:12,46
732,1998-05-31 22:12:13,32
733,1998-05-31 22:12:14,42
734,1998-05-31 22:12:15,42
735,1998-05-31 22:12:16,33
736,1998-05-31 22:12:17,25
737,1998-05-31 22:12:18,45
738,1998-05-31 22:12:19,51
739,1998-05-31 22:12:20,54
740,1998-05-31 22:12:21,55
741,1998-05-31 22:12:22,52
742,1998-05-31 22:12:23,39
743,1998-05-31 22:12:24,43
744,1998-05-31 22:12:25,56
745,1998-05-31 22:12:26,27
746,1998-05-31 22:12:27,43
747,1998-05-31 22:12:28,51
748,1998-05-31 22:12:29,49
749,1998-05-31 22:12:30,30
750,1998-05-31 22:12:31,31
751,1998-05-31 22:12:32,36
752,1998-05-31 22:12:33,42
753,1998-05-31 22:12:34,48
754,1998-05-31 22:12:35,42
755,1998-05-31 22:12:36,36
756,1998-05-31 22:12:37,50
757,1998-05-31 22:12:38,40
758,1998-05-31 22:12:39,35
759,1998-05-31 22:12:40,35
760,1998-05-31 22:12:41,24
761,1998-05-31 22:12:42,25
762,1998-05-31 22:12:43,35
763,1998-05-31 22:12:44,35
764,1998-05-31 22:12:45,39
765,1998-05-31 22:12:46,40
766,1998-05-31 22:12:47,31
767,1998-05-31 22:12:48,25
768,1998-05-31 22:12:49,30
769,1998-05-31 22:12:50,43
770,1998-05-31 22:12:51,27
771,1998-05-31 22:12:52,33
772,1998-05-31 22:12:53,35
773,1998-05-31 22:12:54,41
774,1998-05-31 22:12:55,38
775,1998-05-31 22:12:56,49
776,1998-05-31 22:12:57,57
777,1998-05-31 22:12:58,33
778,1998-05-31 22:12:59,28
779,1998-05-31 22:13:00,31
780,1998-05-31 22:13:01,23
781,1998-05-31 22:13:02,26
782,1998-05-31 22:13:03,36
783,1998-05-31 22:13:04,31
784,1998-05-31 22:13:05,41
785,1998-05-31 22:13:06,47
786,1998-05-31 22:13:07,41
787,1998-05-31 22:13:08,50
788,1998-05-31 22:13:09,34
789,1998-05-31 22:13:10,45
790,1998-05-31 22:13:11,41
791,1998-05-31 22:13:12,35
792,1998-05-31 22:13:13,53
793,1998-05-31 22:13:14,39
794,1998-05-31 22:13:15,38
795,1998-05-31 22:13:16,34
796,1998-05-31 22:13:17,37
797,1998-05-31 22:13:18,27
798,1998-05-31 22:13:19,33
799,1998-05-31 22:13:20,30
800,1998-05-31 22:13:21,23
801,1998-05-31 22:13:22,31
802,1998-05-31 22:13:23,21
803,1998-05-31 22:13:24,29
804,1998-05-31 22:13:25,23
805,1998-05-31 22:13:26,24
806,1998-05-31 22:13:27,36
807,1998-05-31 22:13:28,27
808,1998-05-31 22:13:29,40
809,1998-05-31 22:13:30,39
810,1998-05-31 22:13:31,44
811,1998-05-31 22:13:32,50
812,1998-05-31 22:13:33,37
813,1998-05-31 22:13:34,36
814,1998-05-31 22:13:35,47
815,1998-05-31 22:13:36,44
816,1998-05-31 22:13:37,41
817,1998-05-31 22:13:38,47
818,1998-05-31 22:13:39,34
819,1998-05-31 22:13:40,33
820,1998-05-31 22:13:41,49
821,1998-05-31 22:13:42,27
