,date,count
282,1998-06-02 22:04:43,103
283,1998-06-02 22:04:44,80
284,1998-06-02 22:04:45,74
285,1998-06-02 22:04:46,78
286,1998-06-02 22:04:47,87
287,1998-06-02 22:04:48,74
288,1998-06-02 22:04:49,86
289,1998-06-02 22:04:50,78
290,1998-06-02 22:04:51,94
291,1998-06-02 22:04:52,79
292,1998-06-02 22:04:53,81
293,1998-06-02 22:04:54,66
294,1998-06-02 22:04:55,56
295,1998-06-02 22:04:56,61
296,1998-06-02 22:04:57,60
297,1998-06-02 22:04:58,66
298,1998-06-02 22:04:59,59
299,1998-06-02 22:05:00,90
300,1998-06-02 22:05:01,83
301,1998-06-02 22:05:02,85
302,1998-06-02 22:05:03,78
303,1998-06-02 22:05:04,74
304,1998-06-02 22:05:05,74
305,1998-06-02 22:05:06,74
306,1998-06-02 22:05:07,71
307,1998-06-02 22:05:08,72
308,1998-06-02 22:05:09,69
309,1998-06-02 22:05:10,53
310,1998-06-02 22:05:11,64
311,1998-06-02 22:05:12,85
312,1998-06-02 22:05:13,63
313,1998-06-02 22:05:14,67
314,1998-06-02 22:05:15,77
315,1998-06-02 22:05:16,71
316,1998-06-02 22:05:17,64
317,1998-06-02 22:05:18,86
318,1998-06-02 22:05:19,71
319,1998-06-02 22:05:20,67
320,1998-06-02 22:05:21,64
321,1998-06-02 22:05:22,68
322,1998-06-02 22:05:23,75
323,1998-06-02 22:05:24,57
324,1998-06-02 22:05:25,59
325,1998-06-02 22:05:26,84
326,1998-06-02 22:05:27,61
327,1998-06-02 22:05:28,78
328,1998-06-02 22:05:29,84
329,1998-06-02 22:05:30,84
330,1998-06-02 22:05:31,78
331,1998-06-02 22:05:32,78
332,1998-06-02 22:05:33,88
333,1998-06-02 22:05:34,75
334,1998-06-02 22:05:35,84
335,1998-06-02 22:05:36,83
336,1998-06-02 22:05:37,87
337,1998-06-02 22:05:38,86
338,1998-06-02 22:05:39,69
339,1998-06-02 22:05:40,91
340,1998-06-02 22:05:41,63
341,1998-06-02 22:05:42,68
342,1998-06-02 22:05:43,88
343,1998-06-02 22:05:44,57
344,1998-06-02 22:05:45,70
345,1998-06-02 22:05:46,79
346,1998-06-02 22:05:47,83
347,1998-06-02 22:05:48,80
348,1998-06-02 22:05:49,77
349,1998-06-02 22:05:50,83
350,1998-06-02 22:05:51,74
351,1998-06-02 22:05:52,107
352,1998-06-02 22:05:53,97
353,1998-06-02 22:05:54,103
354,1998-06-02 22:05:55,87
355,1998-06-02 22:05:56,73
356,1998-06-02 22:05:57,65
357,1998-06-02 22:05:58,86
358,1998-06-02 22:05:59,81
359,1998-06-02 22:06:00,71
360,1998-06-02 22:06:01,95
361,1998-06-02 22:06:02,72
362,1998-06-02 22:06:03,81
363,1998-06-02 22:06:04,100
364,1998-06-02 22:06:05,97
365,1998-06-02 22:06:06,80
366,1998-06-02 22:06:07,90
367,1998-06-02 22:06:08,84
368,1998-06-02 22:06:09,76
369,1998-06-02 22:06:10,101
370,1998-06-02 22:06:11,82
371,1998-06-02 22:06:12,72
372,1998-06-02 22:06:13,95
373,1998-06-02 22:06:14,92
374,1998-06-02 22:06:15,85
375,1998-06-02 22:06:16,86
376,1998-06-02 22:06:17,79
377,1998-06-02 22:06:18,77
378,1998-06-02 22:06:19,78
379,1998-06-02 22:06:20,70
380,1998-06-02 22:06:21,93
381,1998-06-02 22:06:22,110
382,1998-06-02 22:06:23,98
383,1998-06-02 22:06:24,89
384,1998-06-02 22:06:25,98
385,1998-06-02 22:06:26,81
386,1998-06-02 22:06:27,104
387,1998-06-02 22:06:28,80
388,1998-06-02 22:06:29,99
389,1998-06-02 22:06:30,96
390,1998-06-02 22:06:31,80
391,1998-06-02 22:06:32,96
392,1998-06-02 22:06:33,68
393,1998-06-02 22:06:34,81
394,1998-06-02 22:06:35,92
395,1998-06-02 22:06:36,78
396,1998-06-02 22:06:37,78
397,1998-06-02 22:06:38,79
398,1998-06-02 22:06:39,109
399,1998-06-02 22:06:40,94
400,1998-06-02 22:06:41,85
401,1998-06-02 22:06:42,85
402,1998-06-02 22:06:43,80
403,1998-06-02 22:06:44,77
404,1998-06-02 22:06:45,66
405,1998-06-02 22:06:46,79
406,1998-06-02 22:06:47,79
407,1998-06-02 22:06:48,78
408,1998-06-02 22:06:49,76
409,1998-06-02 22:06:50,92
410,1998-06-02 22:06:51,71
411,1998-06-02 22:06:52,94
412,1998-06-02 22:06:53,71
413,1998-06-02 22:06:54,97
414,1998-06-02 22:06:55,85
415,1998-06-02 22:06:56,82
416,1998-06-02 22:06:57,99
417,1998-06-02 22:06:58,106
418,1998-06-02 22:06:59,77
419,1998-06-02 22:07:00,100
420,1998-06-02 22:07:01,82
421,1998-06-02 22:07:02,94
422,1998-06-02 22:07:03,91
423,1998-06-02 22:07:04,66
424,1998-06-02 22:07:05,64
425,1998-06-02 22:07:06,81
426,1998-06-02 22:07:07,71
427,1998-06-02 22:07:08,67
428,1998-06-02 22:07:09,68
429,1998-06-02 22:07:10,80
430,1998-06-02 22:07:11,72
431,1998-06-02 22:07:12,61
432,1998-06-02 22:07:13,63
433,1998-06-02 22:07:14,61
434,1998-06-02 22:07:15,56
435,1998-06-02 22:07:16,79
436,1998-06-02 22:07:17,60
437,1998-06-02 22:07:18,74
438,1998-06-02 22:07:19,77
439,1998-06-02 22:07:20,71
440,1998-06-02 22:07:21,75
441,1998-06-02 22:07:22,64
442,1998-06-02 22:07:23,58
443,1998-06-02 22:07:24,67
444,1998-06-02 22:07:25,91
445,1998-06-02 22:07:26,76
446,1998-06-02 22:07:27,69
447,1998-06-02 22:07:28,68
448,1998-06-02 22:07:29,67
449,1998-06-02 22:07:30,74
450,1998-06-02 22:07:31,56
451,1998-06-02 22:07:32,66
452,1998-06-02 22:07:33,64
453,1998-06-02 22:07:34,61
454,1998-06-02 22:07:35,51
455,1998-06-02 22:07:36,59
456,1998-06-02 22:07:37,64
457,1998-06-02 22:07:38,73
458,1998-06-02 22:07:39,70
459,1998-06-02 22:07:40,82
460,1998-06-02 22:07:41,53
461,1998-06-02 22:07:42,83
462,1998-06-02 22:07:43,96
463,1998-06-02 22:07:44,67
464,1998-06-02 22:07:45,82
465,1998-06-02 22:07:46,65
466,1998-06-02 22:07:47,74
467,1998-06-02 22:07:48,97
468,1998-06-02 22:07:49,72
469,1998-06-02 22:07:50,74
470,1998-06-02 22:07:51,77
471,1998-06-02 22:07:52,68
472,1998-06-02 22:07:53,72
473,1998-06-02 22:07:54,76
474,1998-06-02 22:07:55,74
475,1998-06-02 22:07:56,75
476,1998-06-02 22:07:57,53
477,1998-06-02 22:07:58,70
478,1998-06-02 22:07:59,94
479,1998-06-02 22:08:00,114
480,1998-06-02 22:08:01,87
481,1998-06-02 22:08:02,81
482,1998-06-02 22:08:03,86
483,1998-06-02 22:08:04,75
484,1998-06-02 22:08:05,89
485,1998-06-02 22:08:06,75
486,1998-06-02 22:08:07,84
487,1998-06-02 22:08:08,78
488,1998-06-02 22:08:09,89
489,1998-06-02 22:08:10,62
490,1998-06-02 22:08:11,58
491,1998-06-02 22:08:12,73
492,1998-06-02 22:08:13,76
493,1998-06-02 22:08:14,63
494,1998-06-02 22:08:15,81
495,1998-06-02 22:08:16,82
496,1998-06-02 22:08:17,78
497,1998-06-02 22:08:18,79
498,1998-06-02 22:08:19,82
499,1998-06-02 22:08:20,90
500,1998-06-02 22:08:21,111
501,1998-06-02 22:08:22,87
502,1998-06-02 22:08:23,93
503,1998-06-02 22:08:24,76
504,1998-06-02 22:08:25,78
505,1998-06-02 22:08:26,74
506,1998-06-02 22:08:27,78
507,1998-06-02 22:08:28,75
508,1998-06-02 22:08:29,88
509,1998-06-02 22:08:30,86
510,1998-06-02 22:08:31,73
511,1998-06-02 22:08:32,90
512,1998-06-02 22:08:33,89
513,1998-06-02 22:08:34,98
514,1998-06-02 22:08:35,89
515,1998-06-02 22:08:36,70
516,1998-06-02 22:08:37,90
517,1998-06-02 22:08:38,83
518,1998-06-02 22:08:39,57
519,1998-06-02 22:08:40,74
520,1998-06-02 22:08:41,84
521,1998-06-02 22:08:42,80
522,1998-06-02 22:08:43,58
523,1998-06-02 22:08:44,69
524,1998-06-02 22:08:45,78
525,1998-06-02 22:08:46,81
526,1998-06-02 22:08:47,89
527,1998-06-02 22:08:48,96
528,1998-06-02 22:08:49,76
529,1998-06-02 22:08:50,70
530,1998-06-02 22:08:51,74
531,1998-06-02 22:08:52,66
532,1998-06-02 22:08:53,79
533,1998-06-02 22:08:54,75
534,1998-06-02 22:08:55,68
535,1998-06-02 22:08:56,67
536,1998-06-02 22:08:57,83
537,1998-06-02 22:08:58,77
538,1998-06-02 22:08:59,91
539,1998-06-02 22:09:00,94
540,1998-06-02 22:09:01,101
541,1998-06-02 22:09:02,91
542,1998-06-02 22:09:03,96
543,1998-06-02 22:09:04,76
544,1998-06-02 22:09:05,87
545,1998-06-02 22:09:06,78
546,1998-06-02 22:09:07,86
547,1998-06-02 22:09:08,85
548,1998-06-02 22:09:09,79
549,1998-06-02 22:09:10,90
550,1998-06-02 22:09:11,103
551,1998-06-02 22:09:12,83
552,1998-06-02 22:09:13,86
553,1998-06-02 22:09:14,90
554,1998-06-02 22:09:15,84
555,1998-06-02 22:09:16,84
556,1998-06-02 22:09:17,87
557,1998-06-02 22:09:18,88
558,1998-06-02 22:09:19,93
559,1998-06-02 22:09:20,95
560,1998-06-02 22:09:21,78
561,1998-06-02 22:09:22,78
562,1998-06-02 22:09:23,73
563,1998-06-02 22:09:24,92
564,1998-06-02 22:09:25,82
565,1998-06-02 22:09:26,84
566,1998-06-02 22:09:27,102
567,1998-06-02 22:09:28,71
568,1998-06-02 22:09:29,84
569,1998-06-02 22:09:30,81
570,1998-06-02 22:09:31,58
571,1998-06-02 22:09:32,75
572,1998-06-02 22:09:33,86
573,1998-06-02 22:09:34,90
574,1998-06-02 22:09:35,97
575,1998-06-02 22:09:36,92
576,1998-06-02 22:09:37,91
577,1998-06-02 22:09:38,86
578,1998-06-02 22:09:39,102
579,1998-06-02 22:09:40,79
580,1998-06-02 22:09:41,78
581,1998-06-02 22:09:42,72
582,1998-06-02 22:09:43,69
583,1998-06-02 22:09:44,92
584,1998-06-02 22:09:45,74
585,1998-06-02 22:09:46,80
586,1998-06-02 22:09:47,63
587,1998-06-02 22:09:48,68
588,1998-06-02 22:09:49,83
589,1998-06-02 22:09:50,88
590,1998-06-02 22:09:51,88
591,1998-06-02 22:09:52,83
592,1998-06-02 22:09:53,93
593,1998-06-02 22:09:54,91
594,1998-06-02 22:09:55,93
595,1998-06-02 22:09:56,76
596,1998-06-02 22:09:57,81
597,1998-06-02 22:09:58,81
598,1998-06-02 22:09:59,63
599,1998-06-02 22:10:00,67
600,1998-06-02 22:10:01,74
601,1998-06-02 22:10:02,63
602,1998-06-02 22:10:03,82
603,1998-06-02 22:10:04,78
604,1998-06-02 22:10:05,69
605,1998-06-02 22:10:06,64
606,1998-06-02 22:10:07,62
607,1998-06-02 22:10:08,57
608,1998-06-02 22:10:09,62
609,1998-06-02 22:10:10,67
610,1998-06-02 22:10:11,66
611,1998-06-02 22:10:12,73
612,1998-06-02 22:10:13,79
613,1998-06-02 22:10:14,81
614,1998-06-02 22:10:15,56
615,1998-06-02 22:10:16,79
616,1998-06-02 22:10:17,81
617,1998-06-02 22:10:18,87
618,1998-06-02 22:10:19,77
619,1998-06-02 22:10:20,72
620,1998-06-02 22:10:21,73
621,1998-06-02 22:10:22,81
622,1998-06-02 22:10:23,70
623,1998-06-02 22:10:24,98
624,1998-06-02 22:10:25,96
625,1998-06-02 22:10:26,87
626,1998-06-02 22:10:27,64
627,1998-06-02 22:10:28,80
628,1998-06-02 22:10:29,74
629,1998-06-02 22:10:30,76
630,1998-06-02 22:10:31,82
631,1998-06-02 22:10:32,75
632,1998-06-02 22:10:33,83
633,1998-06-02 22:10:34,75
634,1998-06-02 22:10:35,56
635,1998-06-02 22:10:36,70
636,1998-06-02 22:10:37,68
637,1998-06-02 22:10:38,60
638,1998-06-02 22:10:39,62
639,1998-06-02 22:10:40,87
640,1998-06-02 22:10:41,83
641,1998-06-02 22:10:42,84
642,1998-06-02 22:10:43,75
643,1998-06-02 22:10:44,64
644,1998-06-02 22:10:45,68
645,1998-06-02 22:10:46,74
646,1998-06-02 22:10:47,74
647,1998-06-02 22:10:48,64
648,1998-06-02 22:10:49,61
649,1998-06-02 22:10:50,79
650,1998-06-02 22:10:51,80
651,1998-06-02 22:10:52,84
652,1998-06-02 22:10:53,86
653,1998-06-02 22:10:54,77
654,1998-06-02 22:10:55,63
655,1998-06-02 22:10:56,65
656,1998-06-02 22:10:57,82
657,1998-06-02 22:10:58,93
658,1998-06-02 22:10:59,58
659,1998-06-02 22:11:00,82
660,1998-06-02 22:11:01,88
661,1998-06-02 22:11:02,81
662,1998-06-02 22:11:03,96
663,1998-06-02 22:11:04,84
664,1998-06-02 22:11:05,56
665,1998-06-02 22:11:06,86
666,1998-06-02 22:11:07,80
667,1998-06-02 22:11:08,91
668,1998-06-02 22:11:09,68
669,1998-06-02 22:11:10,75
670,1998-06-02 22:11:11,90
671,1998-06-02 22:11:12,81
672,1998-06-02 22:11:13,78
673,1998-06-02 22:11:14,76
674,1998-06-02 22:11:15,89
675,1998-06-02 22:11:16,89
676,1998-06-02 22:11:17,87
677,1998-06-02 22:11:18,77
678,1998-06-02 22:11:19,101
679,1998-06-02 22:11:20,90
680,1998-06-02 22:11:21,83
681,1998-06-02 22:11:22,78
682,1998-06-02 22:11:23,87
683,1998-06-02 22:11:24,99
684,1998-06-02 22:11:25,92
685,1998-06-02 22:11:26,78
686,1998-06-02 22:11:27,95
687,1998-06-02 22:11:28,106
688,1998-06-02 22:11:29,85
689,1998-06-02 22:11:30,75
690,1998-06-02 22:11:31,85
691,1998-06-02 22:11:32,70
692,1998-06-02 22:11:33,101
693,1998-06-02 22:11:34,93
694,1998-06-02 22:11:35,78
695,1998-06-02 22:11:36,70
696,1998-06-02 22:11:37,83
697,1998-06-02 22:11:38,73
698,1998-06-02 22:11:39,69
699,1998-06-02 22:11:40,80
700,1998-06-02 22:11:41,95
701,1998-06-02 22:11:42,75
702,1998-06-02 22:11:43,86
703,1998-06-02 22:11:44,82
704,1998-06-02 22:11:45,81
705,1998-06-02 22:11:46,72
706,1998-06-02 22:11:47,75
707,1998-06-02 22:11:48,64
708,1998-06-02 22:11:49,70
709,1998-06-02 22:11:50,65
710,1998-06-02 22:11:51,67
711,1998-06-02 22:11:52,78
712,1998-06-02 22:11:53,82
713,1998-06-02 22:11:54,73
714,1998-06-02 22:11:55,78
715,1998-06-02 22:11:56,77
716,1998-06-02 22:11:57,85
717,1998-06-02 22:11:58,73
718,1998-06-02 22:11:59,79
719,1998-06-02 22:12:00,70
720,1998-06-02 22:12:01,71
721,1998-06-02 22:12:02,75
722,1998-06-02 22:12:03,73
723,1998-06-02 22:12:04,78
724,1998-06-02 22:12:05,69
725,1998-06-02 22:12:06,81
726,1998-06-02 22:12:07,71
727,1998-06-02 22:12:08,76
728,1998-06-02 22:12:09,78
729,1998-06-02 22:12:10,82
730,1998-06-02 22:12:11,68
731,1998-06-02 22:12:12,78
732,1998-06-02 22:12:13,81
733,1998-06-02 22:12:14,83
734,1998-06-02 22:12:15,82
735,1998-06-02 22:12:16,57
736,1998-06-02 22:12:17,59
737,1998-06-02 22:12:18,60
738,1998-06-02 22:12:19,71
739,1998-06-02 22:12:20,86
740,1998-06-02 22:12:21,72
741,1998-06-02 22:12:22,62
742,1998-06-02 22:12:23,75
743,1998-06-02 22:12:24,84
744,1998-06-02 22:12:25,66
745,1998-06-02 22:12:26,97
746,1998-06-02 22:12:27,71
747,1998-06-02 22:12:28,72
748,1998-06-02 22:12:29,63
749,1998-06-02 22:12:30,65
750,1998-06-02 22:12:31,73
751,1998-06-02 22:12:32,76
752,1998-06-02 22:12:33,64
753,1998-06-02 22:12:34,54
754,1998-06-02 22:12:35,68
755,1998-06-02 22:12:36,69
756,1998-06-02 22:12:37,67
757,1998-06-02 22:12:38,70
758,1998-06-02 22:12:39,54
759,1998-06-02 22:12:40,66
760,1998-06-02 22:12:41,68
761,1998-06-02 22:12:42,88
762,1998-06-02 22:12:43,78
763,1998-06-02 22:12:44,80
764,1998-06-02 22:12:45,80
765,1998-06-02 22:12:46,85
766,1998-06-02 22:12:47,92
767,1998-06-02 22:12:48,82
768,1998-06-02 22:12:49,84
769,1998-06-02 22:12:50,79
770,1998-06-02 22:12:51,63
771,1998-06-02 22:12:52,65
772,1998-06-02 22:12:53,81
773,1998-06-02 22:12:54,93
774,1998-06-02 22:12:55,67
775,1998-06-02 22:12:56,87
776,1998-06-02 22:12:57,59
777,1998-06-02 22:12:58,68
778,1998-06-02 22:12:59,63
779,1998-06-02 22:13:00,65
780,1998-06-02 22:13:01,64
781,1998-06-02 22:13:02,84
782,1998-06-02 22:13:03,81
783,1998-06-02 22:13:04,86
784,1998-06-02 22:13:05,71
785,1998-06-02 22:13:06,88
786,1998-06-02 22:13:07,72
787,1998-06-02 22:13:08,61
788,1998-06-02 22:13:09,63
789,1998-06-02 22:13:10,84
790,1998-06-02 22:13:11,101
791,1998-06-02 22:13:12,80
792,1998-06-02 22:13:13,79
793,1998-06-02 22:13:14,85
794,1998-06-02 22:13:15,93
795,1998-06-02 22:13:16,77
796,1998-06-02 22:13:17,92
797,1998-06-02 22:13:18,80
798,1998-06-02 22:13:19,75
799,1998-06-02 22:13:20,84
800,1998-06-02 22:13:21,78
801,1998-06-02 22:13:22,84
802,1998-06-02 22:13:23,73
803,1998-06-02 22:13:24,79
804,1998-06-02 22:13:25,74
805,1998-06-02 22:13:26,68
806,1998-06-02 22:13:27,85
807,1998-06-02 22:13:28,103
808,1998-06-02 22:13:29,91
809,1998-06-02 22:13:30,81
810,1998-06-02 22:13:31,85
811,1998-06-02 22:13:32,78
812,1998-06-02 22:13:33,58
813,1998-06-02 22:13:34,81
814,1998-06-02 22:13:35,66
815,1998-06-02 22:13:36,76
816,1998-06-02 22:13:37,89
817,1998-06-02 22:13:38,79
818,1998-06-02 22:13:39,84
819,1998-06-02 22:13:40,81
820,1998-06-02 22:13:41,94
821,1998-06-02 22:13:42,69
